gov,year,month,week,start_date,end_date,case,pop,area,density,density_log,precip,precip_scale,surf_wat,surf_wat_scale,temp,temp_scale,ndvi,ndvi_scale,petrol,petrol_center,food,food_center,exch_rate,exch_rate_center,econ_pc,attacks_3mo,attacks_3moCAT,ntl_mean,ntl_meanCAT,ntl_ratio,ntl_ratioCAT,recovery_ratio,mo_since_nadir,lat,lon
Al-Hudaydah,2017,November,61,11/6/17,11/12/17,2915,3280016,13249,247.5670617,5.511681502,1.7825,-0.838259635,-0.120941563,0.898873728,27.61,0.761037816,0.199591656,0.399594124,299,-0.203145106,3071,-0.695465665,419,-0.391982281,-0.777806017,63,High,0.07583829,Intermediate,0.293454808,Medium,1.751277678,22,14.83215103,43.16406363
Al-Hudaydah,2017,November,62,11/13/17,11/19/17,2601,3281533,13249,247.6815609,5.512143892,1.7825,-0.838259635,-0.126407879,0.786651763,27.61,0.761037816,0.196688971,0.36080489,299,-0.203145106,3071,-0.695465665,419,-0.391982281,-0.777806017,70,High,0.07583829,Intermediate,0.293454808,Medium,1.751277678,22,14.83215103,43.16406363
Al-Hudaydah,2017,November,63,11/20/17,11/26/17,2794,3283037,13249,247.7950789,5.51260211,1.7825,-0.838259635,-0.11402018,1.040967819,27.61,0.761037816,0.179272862,0.128069499,299,-0.203145106,3071,-0.695465665,419,-0.391982281,-0.777806017,74,High,0.07583829,Intermediate,0.293454808,Medium,1.751277678,22,14.83215103,43.16406363
Al-Hudaydah,2017,November,64,11/27/17,12/3/17,2508,3284557,13249,247.9098045,5.513064988,1.7825,-0.838259635,-0.116380758,0.992505802,27.61,0.761037816,0.179272862,0.128069499,299,-0.203145106,3071,-0.695465665,419,-0.391982281,-0.777806017,81,Severe,0.07583829,Intermediate,0.293454808,Medium,1.751277678,22,14.83215103,43.16406363
Al-Hudaydah,2017,December,65,12/4/17,12/10/17,1770,3286075,13249,248.0243792,5.513527045,1.99,-0.793952038,-0.118134169,0.956508756,26.1,0.438029964,0.170484613,0.010630146,411,0.803288882,3444,-0.322334397,441,-0.188786942,0.091555031,81,Severe,0.097521088,Low,0.380716678,Intermediate,2.251982534,23,14.83215103,43.16406363
Al-Hudaydah,2017,December,66,12/11/17,12/17/17,1818,3287505,13249,248.1323119,5.51396212,1.99,-0.793952038,-0.117885517,0.961613513,26.1,0.438029964,0.169019905,-0.008943077,411,0.803288882,3444,-0.322334397,441,-0.188786942,0.091555031,91,Severe,0.097521088,Low,0.380716678,Intermediate,2.251982534,23,14.83215103,43.16406363
Al-Hudaydah,2017,December,67,12/18/17,12/24/17,1736,3288985,13249,248.2440184,5.514412208,1.99,-0.793952038,-0.123431981,0.847746131,26.1,0.438029964,0.164404515,-0.070619575,411,0.803288882,3444,-0.322334397,441,-0.188786942,0.091555031,102,Severe,0.097521088,Low,0.380716678,Intermediate,2.251982534,23,14.83215103,43.16406363
Al-Hudaydah,2017,December,68,12/25/17,12/31/17,1347,3290456,13249,248.3550457,5.514859358,1.99,-0.793952038,-0.126346653,0.787908716,26.1,0.438029964,0.160942973,-0.116876941,411,0.803288882,3444,-0.322334397,441,-0.188786942,0.091555031,113,Severe,0.097521088,Low,0.380716678,Intermediate,2.251982534,23,14.83215103,43.16406363
Al-Hudaydah,2018,January,69,1/1/18,1/7/18,1286,3291826,13249,248.4584497,5.515275627,1.37,-0.926341002,-0.11765177,0.966412275,24.72,0.142830734,0.158114506,-0.154674383,375,0.479792243,3611,-0.155275626,454,-0.068716969,0.093767111,109,Severe,0.073449609,Intermediate,0.323775852,Intermediate,1.69611763,24,14.83215103,43.16406363
Al-Hudaydah,2018,January,70,1/8/18,1/14/18,1073,3293217,13249,248.5634388,5.5156981,1.37,-0.926341002,-0.104208991,1.242388832,24.72,0.142830734,0.151043338,-0.249167995,375,0.479792243,3611,-0.155275626,454,-0.068716969,0.093767111,117,Severe,0.073449609,Intermediate,0.323775852,Intermediate,1.69611763,24,14.83215103,43.16406363
Al-Hudaydah,2018,January,71,1/15/18,1/21/18,1202,3294724,13249,248.6771832,5.516155602,1.37,-0.926341002,-0.125826727,0.798582654,24.72,0.142830734,0.151043338,-0.249167995,375,0.479792243,3611,-0.155275626,454,-0.068716969,0.093767111,120,Severe,0.073449609,Intermediate,0.323775852,Intermediate,1.69611763,24,14.83215103,43.16406363
Al-Hudaydah,2018,January,72,1/22/18,1/28/18,942,3296211,13249,248.7894181,5.516606828,1.37,-0.926341002,-0.12404653,0.835129609,24.72,0.142830734,0.149853605,-0.265066666,375,0.479792243,3611,-0.155275626,454,-0.068716969,0.093767111,122,Severe,0.073449609,Intermediate,0.323775852,Intermediate,1.69611763,24,14.83215103,43.16406363
Al-Hudaydah,2018,January,73,1/29/18,2/4/18,826,3297725,13249,248.9036908,5.517066038,1.37,-0.926341002,-0.106886457,1.187421191,24.72,0.142830734,0.149853605,-0.265066666,375,0.479792243,3611,-0.155275626,454,-0.068716969,0.093767111,117,Severe,0.073449609,Intermediate,0.323775852,Intermediate,1.69611763,24,14.83215103,43.16406363
Al-Hudaydah,2018,February,74,2/5/18,2/11/18,1005,3299241,13249,249.0181146,5.517525643,1.9275,-0.807297699,-0.115341586,1.013839717,27.71,0.782429065,0.146512011,-0.30972114,374,0.470806226,3585,-0.181284776,474,0.116006066,0.186441448,131,Severe,0.088146709,Low,0.380589551,Intermediate,2.035506916,25,14.83215103,43.16406363
Al-Hudaydah,2018,February,75,2/12/18,2/18/18,522,3300637,13249,249.123481,5.517948681,1.9275,-0.807297699,-0.123645915,0.843354125,27.71,0.782429065,0.145175373,-0.327582935,374,0.470806226,3585,-0.181284776,474,0.116006066,0.186441448,140,Severe,0.088146709,Low,0.380589551,Intermediate,2.035506916,25,14.83215103,43.16406363
Al-Hudaydah,2018,February,76,2/19/18,2/25/18,NA,3302114,13249,249.2349611,5.51839607,1.9275,-0.807297699,-0.123485478,0.846647853,27.71,0.782429065,0.142295747,-0.366064026,374,0.470806226,3585,-0.181284776,474,0.116006066,0.186441448,145,Severe,0.088146709,Low,0.380589551,Intermediate,2.035506916,25,14.83215103,43.16406363
Al-Hudaydah,2018,February,77,2/26/18,3/4/18,532,3303478,13249,249.3379123,5.518809054,1.9275,-0.807297699,-0.114861188,1.023702156,27.71,0.782429065,0.138456245,-0.417372157,374,0.470806226,3585,-0.181284776,474,0.116006066,0.186441448,144,Severe,0.088146709,Low,0.380589551,Intermediate,2.035506916,25,14.83215103,43.16406363
Al-Hudaydah,2018,March,78,3/5/18,3/11/18,496,3304866,13249,249.4426749,5.519229129,2.7025,-0.641811494,-0.10633825,1.19867573,28.53,0.957837302,0.138643392,-0.41487127,358,0.327029941,3463,-0.303327711,483,0.199131432,0.090262371,151,Severe,0.09002749,Low,0.36973596,Intermediate,2.078938404,26,14.83215103,43.16406363
Al-Hudaydah,2018,March,79,3/12/18,3/18/18,421,3306239,13249,249.5463054,5.519644491,2.7025,-0.641811494,-0.124682125,0.822081019,28.53,0.957837302,0.139766273,-0.399865958,358,0.327029941,3463,-0.303327711,483,0.199131432,0.090262371,152,Severe,0.09002749,Low,0.36973596,Intermediate,2.078938404,26,14.83215103,43.16406363
Al-Hudaydah,2018,March,80,3/19/18,3/25/18,357,3307707,13249,249.6571062,5.520088401,2.7025,-0.641811494,-0.129720651,0.718641465,28.53,0.957837302,0.139766273,-0.399865958,358,0.327029941,3463,-0.303327711,483,0.199131432,0.090262371,152,Severe,0.09002749,Low,0.36973596,Intermediate,2.078938404,26,14.83215103,43.16406363
Al-Hudaydah,2018,March,81,3/26/18,4/1/18,408,3309221,13249,249.771379,5.520546015,2.7025,-0.641811494,-0.129117688,0.73102013,28.53,0.957837302,0.137000725,-0.436822599,358,0.327029941,3463,-0.303327711,483,0.199131432,0.090262371,149,Severe,0.09002749,Low,0.36973596,Intermediate,2.078938404,26,14.83215103,43.16406363
Al-Hudaydah,2018,April,82,4/2/18,4/8/18,395,3310739,13249,249.8859537,5.521004629,2.534,-0.677791398,-0.126920088,0.776136253,29.95,1.261593031,0.1365398,-0.442982044,358,0.327029941,3528,-0.238304836,486,0.226839888,0.145358013,158,Severe,0.095996086,Low,0.35827012,Intermediate,2.216766788,27,14.83215103,43.16406363
Al-Hudaydah,2018,April,83,4/9/18,4/15/18,477,3312198,13249,249.9960752,5.521445219,2.534,-0.677791398,-0.123659209,0.843081203,29.95,1.261593031,0.136446591,-0.444227617,358,0.327029941,3528,-0.238304836,486,0.226839888,0.145358013,165,Severe,0.095996086,Low,0.35827012,Intermediate,2.216766788,27,14.83215103,43.16406363
Al-Hudaydah,2018,April,84,4/16/18,4/22/18,419,3313697,13249,250.1092158,5.521897686,2.534,-0.677791398,-0.114415747,1.032846937,29.95,1.261593031,0.136376684,-0.4451618,358,0.327029941,3528,-0.238304836,486,0.226839888,0.145358013,165,Severe,0.095996086,Low,0.35827012,Intermediate,2.216766788,27,14.83215103,43.16406363
Al-Hudaydah,2018,April,85,4/23/18,4/29/18,347,3315212,13249,250.223564,5.522354774,2.534,-0.677791398,-0.105110798,1.223874983,29.95,1.261593031,0.13860176,-0.415427607,358,0.327029941,3528,-0.238304836,486,0.226839888,0.145358013,167,Severe,0.095996086,Low,0.35827012,Intermediate,2.216766788,27,14.83215103,43.16406363
Al-Hudaydah,2018,April,86,4/30/18,5/6/18,364,3316745,13249,250.3392709,5.522817081,2.534,-0.677791398,-0.10885948,1.146915572,29.95,1.261593031,0.14416445,-0.341092127,358,0.327029941,3528,-0.238304836,486,0.226839888,0.145358013,169,Severe,0.095996086,Low,0.35827012,Intermediate,2.216766788,27,14.83215103,43.16406363
Al-Hudaydah,2018,May,87,5/7/18,5/13/18,421,3318245,13249,250.452487,5.52326923,4.0625,-0.351409895,-0.122387121,0.86919682,31.79,1.655192004,0.14416445,-0.341092127,368,0.416890119,3985,0.218855994,486,0.226839888,0.46090445,170,Severe,0.179053226,Low,0.709890951,Low,4.134744043,28,14.83215103,43.16406363
Al-Hudaydah,2018,May,88,5/14/18,5/20/18,276,3319609,13249,250.5554381,5.523680206,4.0625,-0.351409895,-0.088010118,1.574947243,31.79,1.655192004,0.141365057,-0.378501047,368,0.416890119,3985,0.218855994,486,0.226839888,0.46090445,162,Severe,0.179053226,Low,0.709890951,Low,4.134744043,28,14.83215103,43.16406363
Al-Hudaydah,2018,May,89,5/21/18,5/27/18,387,3321080,13249,250.6664654,5.524123232,4.0625,-0.351409895,-0.1116402,1.089828154,31.79,1.655192004,0.141365057,-0.378501047,368,0.416890119,3985,0.218855994,486,0.226839888,0.46090445,172,Severe,0.179053226,Low,0.709890951,Low,4.134744043,28,14.83215103,43.16406363
Al-Hudaydah,2018,May,90,5/28/18,6/3/18,379,3322567,13249,250.7787003,5.524570878,4.0625,-0.351409895,-0.101195185,1.304261441,31.79,1.655192004,0.138692508,-0.414214921,368,0.416890119,3985,0.218855994,486,0.226839888,0.46090445,171,Severe,0.179053226,Low,0.709890951,Low,4.134744043,28,14.83215103,43.16406363
Al-Hudaydah,2018,June,91,6/4/18,6/10/18,392,3323734,13249,250.8667824,5.524922051,2.5375,-0.677044041,-0.100330944,1.322004071,33,1.914026111,0.137623489,-0.428500463,370,0.434862154,4391,0.624998875,486,0.226839888,0.708891216,181,Severe,0.123607983,Low,0.598737939,Low,2.854387954,29,14.83215103,43.16406363
Al-Hudaydah,2018,June,92,6/11/18,6/17/18,339,3325103,13249,250.970111,5.525333852,2.5375,-0.677044041,-0.072189107,1.89974825,33,1.914026111,0.130530843,-0.523281091,370,0.434862154,4391,0.624998875,486,0.226839888,0.708891216,198,Severe,0.123607983,Low,0.598737939,Low,2.854387954,29,14.83215103,43.16406363
Al-Hudaydah,2018,June,93,6/18/18,6/24/18,287,3326243,13249,251.0561552,5.52567664,2.5375,-0.677044041,-0.045413323,2.449447736,33,1.914026111,0.121073981,-0.64965527,370,0.434862154,4391,0.624998875,486,0.226839888,0.708891216,205,Severe,0.123607983,Low,0.598737939,Low,2.854387954,29,14.83215103,43.16406363
Al-Hudaydah,2018,June,94,6/25/18,7/1/18,312,3327588,13249,251.1576723,5.526080918,2.5375,-0.677044041,-0.077409206,1.792581052,33,1.914026111,0.120124018,-0.66234984,370,0.434862154,4391,0.624998875,486,0.226839888,0.708891216,207,Severe,0.123607983,Low,0.598737939,Low,2.854387954,29,14.83215103,43.16406363
Al-Hudaydah,2018,July,95,7/2/18,7/8/18,NA,3328857,13249,251.2534531,5.526462203,2.736,-0.634658219,-0.034847994,2.666351036,34.18,2.166442843,0.11442424,-0.738517259,380,0.524722332,4826,1.060151961,497,0.328437557,1.073467815,205,Severe,0.072898141,Intermediate,0.288459225,Medium,1.683382986,30,14.83215103,43.16406363
Al-Hudaydah,2018,July,96,7/9/18,7/15/18,NA,3330099,13249,251.347196,5.526835234,2.736,-0.634658219,-0.068958861,1.966064312,34.18,2.166442843,0.11442424,-0.738517259,380,0.524722332,4826,1.060151961,497,0.328437557,1.073467815,207,Severe,0.072898141,Intermediate,0.288459225,Medium,1.683382986,30,14.83215103,43.16406363
Al-Hudaydah,2018,July,97,7/16/18,7/22/18,NA,3331539,13249,251.4558835,5.527267561,2.736,-0.634658219,-0.07392578,1.864094831,34.18,2.166442843,0.116458232,-0.711336565,380,0.524722332,4826,1.060151961,497,0.328437557,1.073467815,221,Severe,0.072898141,Intermediate,0.288459225,Medium,1.683382986,30,14.83215103,43.16406363
Al-Hudaydah,2018,July,98,7/23/18,7/29/18,NA,3332926,13249,251.5605706,5.527683798,2.736,-0.634658219,-0.072170264,1.900135091,34.18,2.166442843,0.116797231,-0.706806445,380,0.524722332,4826,1.060151961,497,0.328437557,1.073467815,252,Severe,0.072898141,Intermediate,0.288459225,Medium,1.683382986,30,14.83215103,43.16406363
Al-Hudaydah,2018,July,99,7/30/18,8/5/18,656,3334341,13249,251.6673711,5.52810826,2.736,-0.634658219,-0.074273135,1.856963728,34.18,2.166442843,0.121175136,-0.648303513,380,0.524722332,4826,1.060151961,497,0.328437557,1.073467815,273,Severe,0.072898141,Intermediate,0.288459225,Medium,1.683382986,30,14.83215103,43.16406363
Al-Hudaydah,2018,August,100,8/6/18,8/12/18,919,3335626,13249,251.7643596,5.528493569,3.7825,-0.41119846,-0.073727031,1.868175093,33.36,1.991034605,0.124458565,-0.604426311,421,0.89314906,5034,1.268225162,550,0.817953601,1.686872909,275,Severe,0.137665243,Low,0.592125537,Low,3.179001887,31,14.83215103,43.16406363
Al-Hudaydah,2018,August,101,8/13/18,8/19/18,919,3337077,13249,251.8738773,5.528928475,3.7825,-0.41119846,-0.067894251,1.987920463,33.36,1.991034605,0.125966411,-0.584276625,421,0.89314906,5034,1.268225162,550,0.817953601,1.686872909,279,Severe,0.137665243,Low,0.592125537,Low,3.179001887,31,14.83215103,43.16406363
Al-Hudaydah,2018,August,102,8/20/18,8/26/18,919,3338401,13249,251.9738093,5.529325151,3.7825,-0.41119846,-0.067769861,1.990474156,33.36,1.991034605,0.129736027,-0.533902397,421,0.89314906,5034,1.268225162,550,0.817953601,1.686872909,268,Severe,0.137665243,Low,0.592125537,Low,3.179001887,31,14.83215103,43.16406363
Al-Hudaydah,2018,August,103,8/27/18,9/2/18,1189,3339772,13249,252.0772889,5.529735742,3.7825,-0.41119846,-0.096550056,1.399624663,33.36,1.991034605,0.129736027,-0.533902397,421,0.89314906,5034,1.268225162,550,0.817953601,1.686872909,264,Severe,0.137665243,Low,0.592125537,Low,3.179001887,31,14.83215103,43.16406363
Al-Hudaydah,2018,September,104,9/3/18,9/9/18,1863,3341230,13249,252.1873349,5.530172204,2.705,-0.641277668,-0.102571576,1.276004512,32.25,1.753591747,0.14337186,-0.351683686,606,2.555562345,5555,1.789408514,630,1.556845743,3.312898827,256,Severe,0.068944042,Intermediate,0.274389169,Medium,1.592073895,32,14.83215103,43.16406363
Al-Hudaydah,2018,September,105,9/10/18,9/16/18,1863,3342639,13249,252.2936825,5.530593816,2.705,-0.641277668,-0.106130233,1.202946262,32.25,1.753591747,0.14337186,-0.351683686,606,2.555562345,5555,1.789408514,630,1.556845743,3.312898827,238,Severe,0.068944042,Intermediate,0.274389169,Medium,1.592073895,32,14.83215103,43.16406363
Al-Hudaydah,2018,September,106,9/17/18,9/23/18,1863,3343901,13249,252.388935,5.530971291,2.705,-0.641277668,-0.112643477,1.069231153,32.25,1.753591747,0.160519233,-0.122539474,606,2.555562345,5555,1.789408514,630,1.556845743,3.312898827,230,Severe,0.068944042,Intermediate,0.274389169,Medium,1.592073895,32,14.83215103,43.16406363
Al-Hudaydah,2018,September,107,9/24/18,9/30/18,1863,3345268,13249,252.4921126,5.531380011,2.705,-0.641277668,-0.120706961,0.903690043,32.25,1.753591747,0.167378183,-0.030881779,606,2.555562345,5555,1.789408514,630,1.556845743,3.312898827,226,Severe,0.068944042,Intermediate,0.274389169,Medium,1.592073895,32,14.83215103,43.16406363
Al-Hudaydah,2018,October,108,10/1/18,10/7/18,2826,3346598,13249,252.5924975,5.531777508,1.536,-0.890894924,-0.125521679,0.804845206,29.7,1.20811491,0.170556365,0.011588984,688,3.292415801,6134,2.368612278,725,2.434280162,4.573538756,218,Severe,0.088427788,Low,0.342247081,Intermediate,2.041997666,33,14.83215103,43.16406363
Al-Hudaydah,2018,October,109,10/8/18,10/14/18,2826,3348032,13249,252.7007321,5.532205912,1.536,-0.890894924,-0.122517175,0.866526847,29.7,1.20811491,0.174793941,0.068216668,688,3.292415801,6134,2.368612278,725,2.434280162,4.573538756,212,Severe,0.088427788,Low,0.342247081,Intermediate,2.041997666,33,14.83215103,43.16406363
Al-Hudaydah,2018,October,110,10/15/18,10/21/18,2826,3349384,13249,252.8027776,5.53260965,1.536,-0.890894924,-0.109668686,1.130302795,29.7,1.20811491,0.180069877,0.13872019,688,3.292415801,6134,2.368612278,725,2.434280162,4.573538756,205,Severe,0.088427788,Low,0.342247081,Intermediate,2.041997666,33,14.83215103,43.16406363
Al-Hudaydah,2018,October,111,10/22/18,10/28/18,2826,3350594,13249,252.8941052,5.532970845,1.536,-0.890894924,-0.088508212,1.56472151,29.7,1.20811491,0.21172549,0.561741284,688,3.292415801,6134,2.368612278,725,2.434280162,4.573538756,179,Severe,0.088427788,Low,0.342247081,Intermediate,2.041997666,33,14.83215103,43.16406363
Al-Hudaydah,2018,October,112,10/29/18,11/4/18,1690,3351926,13249,252.9946411,5.533368307,1.536,-0.890894924,-0.127292316,0.768494515,29.7,1.20811491,0.21172549,0.561741284,688,3.292415801,6134,2.368612278,725,2.434280162,4.573538756,167,Severe,0.088427788,Low,0.342247081,Intermediate,2.041997666,33,14.83215103,43.16406363
Al-Hudaydah,2018,November,113,11/5/18,11/11/18,838,3353326,13249,253.1003095,5.53378589,1.7825,-0.838259635,-0.106533737,1.194662436,27.13,0.658359823,0.19966838,0.400619405,531,1.881611013,5513,1.747393733,595,1.233580431,2.738678446,163,Severe,0.057624987,Intermediate,0.222978782,Medium,1.330691309,34,14.83215103,43.16406363
Al-Hudaydah,2018,November,114,11/12/18,11/18/18,838,3354385,13249,253.18024,5.534101646,1.7825,-0.838259635,-0.118832523,0.94217174,27.13,0.658359823,0.197658862,0.373765762,531,1.881611013,5513,1.747393733,595,1.233580431,2.738678446,171,Severe,0.057624987,Intermediate,0.222978782,Medium,1.330691309,34,14.83215103,43.16406363
Al-Hudaydah,2018,November,115,11/19/18,11/25/18,838,3355628,13249,253.2740584,5.534472137,1.7825,-0.838259635,-0.120098847,0.916174456,27.13,0.658359823,0.188754955,0.254780846,531,1.881611013,5513,1.747393733,595,1.233580431,2.738678446,181,Severe,0.057624987,Intermediate,0.222978782,Medium,1.330691309,34,14.83215103,43.16406363
Al-Hudaydah,2018,November,116,11/26/18,12/2/18,1412,3357042,13249,253.3807835,5.53489343,1.7825,-0.838259635,-0.114006434,1.041250021,27.13,0.658359823,0.182077025,0.165542161,531,1.881611013,5513,1.747393733,595,1.233580431,2.738678446,189,Severe,0.057624987,Intermediate,0.222978782,Medium,1.330691309,34,14.83215103,43.16406363
Al-Hudaydah,2018,December,117,12/3/18,12/9/18,2845,3358470,13249,253.4885652,5.535318714,1.592,-0.878937212,-0.112348994,1.075276808,25.96,0.408082216,0.180195587,0.140400081,409,0.785316847,4708,0.942110434,517,0.513160593,1.253036549,201,Severe,0.048514882,Intermediate,0.189399289,Medium,1.120318376,35,14.83215103,43.16406363
Al-Hudaydah,2018,December,118,12/10/18,12/16/18,2845,3359836,13249,253.5916673,5.535725364,1.592,-0.878937212,-0.116160118,0.99703548,25.96,0.408082216,0.175491991,0.077544867,409,0.785316847,4708,0.942110434,517,0.513160593,1.253036549,207,Severe,0.048514882,Intermediate,0.189399289,Medium,1.120318376,35,14.83215103,43.16406363
Al-Hudaydah,2018,December,119,12/17/18,12/23/18,2845,3361254,13249,253.6986942,5.53614732,1.592,-0.878937212,-0.117596628,0.967544325,25.96,0.408082216,0.175491991,0.077544867,409,0.785316847,4708,0.942110434,517,0.513160593,1.253036549,193,Severe,0.048514882,Intermediate,0.189399289,Medium,1.120318376,35,14.83215103,43.16406363
Al-Hudaydah,2018,December,120,12/24/18,12/30/18,2845,3362715,13249,253.8089667,5.536581884,1.592,-0.878937212,-0.115751926,1.00541555,25.96,0.408082216,0.161149145,-0.114121818,409,0.785316847,4708,0.942110434,517,0.513160593,1.253036549,181,Severe,0.048514882,Intermediate,0.189399289,Medium,1.120318376,35,14.83215103,43.16406363
Al-Hudaydah,2018,December,121,12/31/18,1/6/19,1867,3364231,13249,253.9233904,5.537032609,1.592,-0.878937212,-0.123704799,0.842145253,25.96,0.408082216,0.161149145,-0.114121818,409,0.785316847,4708,0.942110434,517,0.513160593,1.253036549,178,Severe,0.048514882,Intermediate,0.189399289,Medium,1.120318376,35,14.83215103,43.16406363
Al-Hudaydah,2019,January,122,1/7/19,1/13/19,1703,3365751,13249,254.0381161,5.537484319,1.7125,-0.853206776,-0.125752861,0.800099103,25.53,0.316099847,0.159626707,-0.1344665,385,0.569652421,4514,0.748042161,533,0.660939021,1.1163852,161,Severe,0.051927494,Intermediate,0.228903446,Medium,1.199123307,36,14.83215103,43.16406363
Al-Hudaydah,2019,January,123,1/14/19,1/20/19,1703,3367280,13249,254.153521,5.537938498,1.7125,-0.853206776,-0.118820288,0.942422921,25.53,0.316099847,0.159017732,-0.14260437,385,0.569652421,4514,0.748042161,533,0.660939021,1.1163852,151,Severe,0.051927494,Intermediate,0.228903446,Medium,1.199123307,36,14.83215103,43.16406363
